GEOID20,District0,District1,District2,District3,District4,District5,District6,District7
360290069013005,8.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069013006,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069013007,8.0,20.0,35.0,65.0,97.0,126.0,146.0,163.0
360290069013008,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069013009,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069013010,8.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069013011,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069013012,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069014000,7.0,28.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069014001,7.0,28.0,35.0,75.0,97.0,126.0,146.0,163.0
360290069014002,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290069014003,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290069014004,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290069031000,9.0,28.0,48.0,75.0,97.0,126.0,146.0,163.0
360290069031001,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290069031002,7.0,28.0,49.0,75.0,97.0,126.0,146.0,164.0
360290069031003,7.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069031004,7.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069031005,9.0,28.0,49.0,75.0,79.0,126.0,146.0,163.0
360290069031006,9.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069031007,9.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069031008,9.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069031009,9.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069031010,9.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069031011,9.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069031012,9.0,28.0,49.0,65.0,79.0,126.0,146.0,164.0
360290069031013,9.0,28.0,49.0,65.0,79.0,126.0,146.0,164.0
360290069031014,9.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069031015,9.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069041000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069041001,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069041002,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069041003,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069041004,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069041005,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069042000,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290069042001,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290069042002,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069042003,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069042004,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069042005,7.0,28.0,49.0,75.0,79.0,126.0,146.0,164.0
360290069042006,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069042007,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069043000,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069043001,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069043002,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069043003,9.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069043004,9.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069043005,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290069043006,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069043007,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069043008,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290069043009,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070001000,7.0,20.0,35.0,65.0,97.0,126.0,146.0,163.0
360290070001001,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290070001002,7.0,20.0,35.0,65.0,97.0,126.0,146.0,163.0
360290070001003,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290070001004,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290070001005,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290070001006,7.0,20.0,35.0,75.0,97.0,126.0,146.0,163.0
360290070001007,7.0,28.0,35.0,75.0,97.0,126.0,146.0,163.0
360290070001008,7.0,20.0,35.0,65.0,97.0,126.0,146.0,163.0
360290070001009,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290070001010,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290070001011,8.0,20.0,35.0,65.0,97.0,112.0,146.0,163.0
360290070001012,8.0,20.0,35.0,65.0,97.0,112.0,146.0,164.0
360290070001015,7.0,28.0,35.0,65.0,97.0,126.0,146.0,164.0
360290070002000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002001,7.0,28.0,35.0,65.0,97.0,126.0,146.0,164.0
360290070002002,7.0,28.0,35.0,65.0,97.0,126.0,146.0,164.0
360290070002003,7.0,28.0,35.0,65.0,100.0,126.0,146.0,164.0
360290070002009,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002010,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002011,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002012,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002013,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002014,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002015,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002016,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002017,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002018,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070002019,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003000,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290070003001,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290070003002,7.0,28.0,49.0,65.0,97.0,126.0,146.0,163.0
360290070003003,7.0,28.0,49.0,75.0,97.0,126.0,146.0,163.0
360290070003004,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290070003005,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003006,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003007,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003008,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003009,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003010,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003011,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290070003012,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003013,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290070003014,7.0,28.0,49.0,65.0,97.0,126.0,146.0,164.0
360290071021000,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021001,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021002,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290071021003,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290071021004,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021005,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021006,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021007,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021008,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021009,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071021010,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022000,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022001,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022002,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022003,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022004,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022005,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022006,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022007,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022008,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071022009,7.0,28.0,49.0,65.0,100.0,108.0,146.0,164.0
360290071023000,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071023001,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071023002,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071023003,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071023004,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071023005,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071023006,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071031000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071031001,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071031002,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071031003,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032001,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032002,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032003,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032004,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032005,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032006,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032007,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032008,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071032009,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071041000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071041001,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071041002,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071041003,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071041004,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071041005,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071042000,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071042001,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071042002,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071042003,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071042004,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071042005,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071042006,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071042007,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290071043000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071043001,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071043002,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071043003,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071044000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071044001,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290071044002,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290072021000,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290072021001,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290072021002,7.0,28.0,49.0,65.0,100.0,126.0,146.0,164.0
360290072021003,7.0,28.0,49.0,65.0,100.0,126.0,151.0,164.0
360290072021004,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021005,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021006,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021010,7.0,28.0,49.0,65.0,100.0,127.0,151.0,164.0
360290072021011,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290072021012,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021013,7.0,28.0,49.0,65.0,100.0,127.0,151.0,164.0
360290072021014,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021015,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021017,7.0,28.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021018,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021019,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021020,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021021,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290072021022,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290163001000,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163001001,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001002,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001003,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001004,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001005,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001006,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001007,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001008,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001009,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001010,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001011,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001012,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290163001013,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001014,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001015,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001016,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163001017,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001018,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001019,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001020,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001021,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001022,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163001023,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163002000,6.0,21.0,43.0,66.0,107.0,125.0,160.0,169.0
360290163002001,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290163002002,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290163002003,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002004,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290163002005,6.0,21.0,46.0,66.0,107.0,125.0,151.0,169.0
360290163002006,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002007,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002008,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002009,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002010,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002011,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002012,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002013,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163002014,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163003000,6.0,21.0,46.0,66.0,107.0,127.0,151.0,169.0
360290163003001,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163003002,6.0,21.0,46.0,67.0,107.0,127.0,151.0,169.0
360290163003003,6.0,21.0,46.0,67.0,107.0,127.0,151.0,169.0
360290163003004,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163003005,6.0,21.0,46.0,67.0,107.0,127.0,151.0,169.0
360290163003006,6.0,22.0,47.0,67.0,107.0,127.0,144.0,169.0
360290163003007,6.0,22.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163003008,6.0,22.0,47.0,67.0,107.0,127.0,144.0,169.0
360290163003009,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163003010,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163003011,6.0,21.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003012,6.0,21.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003013,6.0,21.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003014,6.0,27.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003015,6.0,27.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003016,6.0,21.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003017,6.0,21.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003018,6.0,22.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003019,6.0,22.0,47.0,67.0,106.0,127.0,151.0,168.0
360290163003020,6.0,21.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003021,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163003022,6.0,22.0,47.0,67.0,106.0,127.0,144.0,168.0
360290163003023,6.0,22.0,47.0,67.0,107.0,127.0,144.0,169.0
360290163003024,6.0,21.0,47.0,67.0,107.0,127.0,151.0,169.0
360290163003025,6.0,21.0,47.0,67.0,106.0,127.0,151.0,169.0
360290163003026,6.0,22.0,47.0,67.0,107.0,127.0,144.0,169.0
360290163003027,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290163003028,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290163003029,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290163003030,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290163003031,6.0,22.0,47.0,67.0,107.0,127.0,144.0,168.0
360290163003032,6.0,22.0,47.0,67.0,106.0,127.0,144.0,168.0
360290163003033,6.0,22.0,47.0,67.0,106.0,127.0,151.0,168.0
360290163003034,6.0,22.0,47.0,67.0,106.0,127.0,144.0,168.0
360290163003035,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290163003036,6.0,22.0,47.0,67.0,107.0,128.0,144.0,168.0
360290164001000,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164001001,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164001002,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164001003,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001004,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164001005,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164001006,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164001007,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001008,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001009,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164001010,7.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290164001011,7.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164001012,7.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164001013,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001014,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001015,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001016,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001017,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001018,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001019,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164001020,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164002000,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002001,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290164002002,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290164002003,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290164002004,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002005,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002006,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290164002007,6.0,27.0,47.0,65.0,107.0,127.0,151.0,169.0
360290164002008,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002009,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002010,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002011,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002012,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002013,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002014,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164002015,7.0,27.0,47.0,66.0,100.0,127.0,151.0,164.0
360290164002016,6.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164002017,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002018,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002019,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002020,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002021,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002022,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002023,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002024,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002025,6.0,21.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002026,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002027,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002028,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002029,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002030,6.0,27.0,47.0,66.0,100.0,127.0,151.0,169.0
360290164002031,6.0,27.0,47.0,66.0,100.0,127.0,151.0,169.0
360290164002032,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002033,6.0,27.0,47.0,66.0,107.0,127.0,151.0,169.0
360290164002034,6.0,27.0,47.0,66.0,106.0,127.0,151.0,169.0
360290164002035,6.0,27.0,47.0,66.0,106.0,127.0,151.0,169.0
360290164002036,6.0,27.0,47.0,66.0,100.0,127.0,151.0,169.0
360290164002037,6.0,27.0,47.0,66.0,106.0,127.0,151.0,169.0
360290164002038,6.0,27.0,47.0,67.0,106.0,127.0,151.0,169.0
360290164003000,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003001,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003002,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003003,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164003004,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003005,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003006,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164003007,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164003008,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003009,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003010,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003011,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164003012,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003013,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003014,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003015,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003016,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003017,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003018,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003019,7.0,27.0,49.0,66.0,100.0,127.0,151.0,164.0
360290164003020,6.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164003021,6.0,27.0,47.0,66.0,100.0,127.0,151.0,169.0
360290164003022,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290164003023,7.0,27.0,49.0,65.0,100.0,127.0,151.0,164.0
360290164003024,6.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290164004000,6.0,27.0,47.0,67.0,106.0,127.0,151.0,169.0
360290164004001,6.0,27.0,49.0,67.0,106.0,127.0,151.0,169.0
360290164004002,6.0,27.0,49.0,67.0,106.0,127.0,151.0,169.0
360290164004003,6.0,27.0,49.0,67.0,106.0,127.0,151.0,169.0
360290164004004,6.0,27.0,47.0,67.0,106.0,127.0,151.0,169.0
360290164004005,6.0,27.0,47.0,67.0,106.0,127.0,151.0,169.0
360290164004006,6.0,27.0,47.0,67.0,106.0,127.0,151.0,169.0
360290164005000,6.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005001,7.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005002,7.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005003,6.0,27.0,49.0,67.0,100.0,127.0,151.0,169.0
360290164005004,6.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005005,6.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005006,7.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005007,7.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005008,6.0,27.0,49.0,67.0,100.0,127.0,151.0,169.0
360290164005009,6.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290164005010,7.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290164005011,7.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290164005012,6.0,27.0,49.0,65.0,100.0,127.0,151.0,169.0
360290164005013,6.0,27.0,49.0,66.0,100.0,127.0,151.0,169.0
360290165001000,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290165001001,7.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290165001002,7.0,27.0,49.0,65.0,100.0,108.0,146.0,164.0
360290165001003,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290165001004,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
360290165001005,7.0,27.0,49.0,65.0,100.0,127.0,146.0,164.0
