GEOID20,District0,District1,District2,District3,District4,District5,District6,District7,District8,District9,District10,District11,District12,District13,District14
360290007002001,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007002002,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007002003,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007002004,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007002005,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007003000,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007003001,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007003002,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007003003,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007003004,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007003005,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007003006,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007004000,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007004001,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007004002,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007004003,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007004004,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007004005,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007005000,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007005001,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007005002,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007005003,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007005004,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007005005,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290007005006,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001000,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001001,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001002,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001003,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001004,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001005,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001006,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008001007,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002000,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002001,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002002,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002003,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002004,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002005,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002006,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002007,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002008,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002009,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002010,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008002011,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003000,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003001,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003002,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003003,20.0,32.0,82.0,96.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003004,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003005,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003006,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003007,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003008,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003009,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003010,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008003011,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008004000,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008004001,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008004002,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008004003,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008004004,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290008004005,20.0,32.0,82.0,96.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009001000,20.0,32.0,82.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,300.0,321.0,335.0
360290009001001,20.0,32.0,82.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,300.0,321.0,335.0
360290009001002,20.0,32.0,82.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,300.0,321.0,335.0
360290009001003,20.0,32.0,82.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,300.0,321.0,335.0
360290009001004,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009001005,20.0,32.0,82.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,300.0,321.0,335.0
360290009001006,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002000,20.0,32.0,82.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,300.0,321.0,335.0
360290009002001,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002002,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002003,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002004,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002005,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002006,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002007,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002008,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002009,20.0,32.0,82.0,99.0,139.0,165.0,186.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002010,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009002011,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003000,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003001,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003002,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003003,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003004,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003005,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003006,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003007,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003008,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290009003009,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001000,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,273.0,280.0,301.0,321.0,335.0
360290010001001,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001002,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001003,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001004,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001005,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001006,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001007,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001008,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001009,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001010,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001011,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001012,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001013,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010001014,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010002000,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010002001,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010002002,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010002003,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010002004,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,273.0,280.0,300.0,321.0,335.0
360290010003000,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003001,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003002,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003003,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003004,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003005,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003006,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003007,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003008,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003009,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010003010,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004000,20.0,32.0,81.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004001,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004002,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004003,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004004,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004005,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004006,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010004007,20.0,32.0,82.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,300.0,321.0,335.0
360290010004008,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,231.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010005000,19.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,273.0,280.0,301.0,321.0,335.0
360290010005001,19.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,246.0,273.0,280.0,301.0,321.0,335.0
360290010005002,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,273.0,280.0,301.0,321.0,335.0
360290010005003,19.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,353.0
360290010005004,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,353.0
360290010005005,19.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,353.0
360290010005006,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010005007,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010005008,20.0,32.0,82.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010005009,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290010005010,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,273.0,280.0,301.0,321.0,335.0
360290010005011,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,273.0,280.0,301.0,321.0,335.0
360290011001000,19.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,273.0,280.0,301.0,321.0,335.0
360290011001001,19.0,32.0,82.0,99.0,119.0,166.0,185.0,207.0,233.0,246.0,273.0,280.0,301.0,321.0,335.0
360290011001002,19.0,32.0,82.0,99.0,119.0,166.0,185.0,207.0,233.0,246.0,273.0,280.0,301.0,321.0,335.0
360290011001003,19.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,246.0,273.0,280.0,301.0,321.0,353.0
360290011001004,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011001005,19.0,32.0,82.0,99.0,119.0,166.0,185.0,207.0,233.0,246.0,273.0,280.0,301.0,321.0,353.0
360290011001006,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,353.0
360290011001007,19.0,32.0,81.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,301.0,321.0,353.0
360290011001008,19.0,32.0,81.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,353.0
360290011001009,20.0,32.0,81.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,300.0,321.0,335.0
360290011001010,20.0,32.0,82.0,99.0,119.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,301.0,321.0,335.0
360290011002000,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011002001,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011002002,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011002003,20.0,32.0,81.0,99.0,139.0,165.0,185.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011002004,20.0,32.0,81.0,99.0,139.0,165.0,185.0,207.0,233.0,245.0,274.0,280.0,301.0,321.0,335.0
360290011002005,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011003000,19.0,32.0,82.0,99.0,119.0,166.0,185.0,207.0,233.0,246.0,273.0,277.0,301.0,321.0,353.0
360290011003001,20.0,32.0,82.0,99.0,119.0,166.0,185.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011003002,20.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,280.0,301.0,321.0,335.0
360290011003003,19.0,32.0,82.0,99.0,119.0,166.0,185.0,207.0,233.0,246.0,273.0,277.0,301.0,320.0,353.0
360290011003004,19.0,32.0,82.0,99.0,119.0,166.0,185.0,207.0,233.0,246.0,273.0,277.0,301.0,320.0,353.0
360290011003005,20.0,32.0,82.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290011003006,20.0,32.0,82.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,320.0,335.0
360290011003007,20.0,32.0,82.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,321.0,335.0
360290011003008,20.0,32.0,82.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,321.0,335.0
360290011003009,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,321.0,335.0
360290011003010,20.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,231.0,246.0,273.0,277.0,301.0,321.0,335.0
360290011003011,20.0,32.0,81.0,99.0,119.0,166.0,186.0,207.0,233.0,246.0,273.0,277.0,301.0,321.0,335.0
360290011003012,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011003013,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011003014,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011003015,20.0,32.0,81.0,99.0,139.0,166.0,185.0,207.0,233.0,246.0,274.0,280.0,301.0,321.0,335.0
360290011003016,20.0,32.0,81.0,99.0,139.0,166.0,186.0,207.0,231.0,246.0,274.0,280.0,301.0,321.0,335.0
360290014031000,0.0,33.0,81.0,97.0,119.0,148.0,186.0,203.0,231.0,236.0,269.0,277.0,301.0,322.0,352.0
360290014031001,0.0,33.0,81.0,97.0,119.0,148.0,167.0,203.0,231.0,236.0,269.0,277.0,301.0,322.0,352.0
360290014031002,0.0,33.0,81.0,97.0,119.0,148.0,167.0,203.0,231.0,236.0,269.0,277.0,301.0,322.0,352.0
360290014031003,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,231.0,236.0,269.0,277.0,304.0,322.0,352.0
360290014031004,0.0,33.0,81.0,97.0,119.0,148.0,167.0,203.0,231.0,236.0,269.0,277.0,304.0,322.0,352.0
360290014031005,0.0,33.0,81.0,97.0,119.0,148.0,167.0,203.0,231.0,236.0,269.0,277.0,304.0,322.0,352.0
360290014031006,0.0,33.0,81.0,97.0,119.0,148.0,186.0,203.0,231.0,236.0,269.0,277.0,301.0,322.0,352.0
360290014031007,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,231.0,236.0,269.0,277.0,304.0,322.0,352.0
360290014032000,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,269.0,277.0,304.0,322.0,352.0
360290014032001,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,269.0,277.0,304.0,322.0,352.0
360290014032002,17.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290014032003,17.0,33.0,65.0,97.0,129.0,156.0,167.0,203.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290014032004,17.0,33.0,65.0,97.0,129.0,156.0,167.0,203.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290014032005,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,231.0,236.0,269.0,277.0,304.0,322.0,352.0
360290014032006,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,231.0,251.0,269.0,277.0,304.0,322.0,352.0
360290014032007,17.0,33.0,65.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290014032008,9.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,231.0,251.0,273.0,277.0,304.0,322.0,352.0
360290014032009,9.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,231.0,251.0,273.0,277.0,304.0,322.0,352.0
360290014032010,9.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,273.0,277.0,304.0,322.0,352.0
360290014032011,9.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,273.0,277.0,304.0,322.0,352.0
360290014032012,17.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,231.0,251.0,273.0,279.0,304.0,322.0,352.0
360290014041000,0.0,33.0,81.0,97.0,119.0,148.0,168.0,203.0,229.0,236.0,269.0,277.0,301.0,322.0,352.0
360290014041001,0.0,33.0,81.0,97.0,129.0,148.0,168.0,203.0,229.0,236.0,269.0,277.0,304.0,322.0,352.0
360290014041002,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,236.0,269.0,277.0,301.0,322.0,352.0
360290014041003,0.0,33.0,81.0,97.0,119.0,148.0,186.0,203.0,231.0,236.0,269.0,277.0,301.0,322.0,352.0
360290014042000,0.0,33.0,81.0,97.0,129.0,148.0,168.0,203.0,229.0,236.0,269.0,279.0,301.0,322.0,352.0
360290014042001,0.0,33.0,65.0,97.0,129.0,156.0,168.0,203.0,229.0,236.0,269.0,279.0,304.0,322.0,352.0
360290014042002,0.0,33.0,65.0,97.0,129.0,148.0,168.0,203.0,229.0,236.0,269.0,279.0,304.0,322.0,352.0
360290014042003,0.0,33.0,65.0,97.0,129.0,148.0,168.0,203.0,229.0,236.0,269.0,279.0,304.0,322.0,352.0
360290014042004,0.0,33.0,81.0,97.0,129.0,148.0,168.0,203.0,229.0,236.0,269.0,279.0,304.0,322.0,352.0
360290014042005,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,236.0,269.0,279.0,304.0,322.0,352.0
360290014042006,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
360290014042007,0.0,33.0,81.0,97.0,129.0,148.0,167.0,203.0,229.0,251.0,269.0,279.0,304.0,322.0,352.0
