GEOID20,District0,District1,District2,District3,District4
360290010001003,669.0,1916.0,2118.0,3003.0,3455.0
360290010001004,669.0,1916.0,2118.0,3003.0,3455.0
360290010001005,669.0,1916.0,2118.0,3003.0,3455.0
360290010001006,669.0,1916.0,2118.0,3003.0,3455.0
360290010001007,669.0,1916.0,2118.0,3003.0,3455.0
360290010001008,669.0,1916.0,2118.0,3003.0,3455.0
360290010001009,669.0,1916.0,2118.0,3003.0,3455.0
360290010001010,669.0,1916.0,2118.0,3003.0,3455.0
360290010001011,669.0,1916.0,2118.0,3003.0,3455.0
360290010001012,669.0,1916.0,2118.0,3003.0,3455.0
360290010001013,669.0,1916.0,2118.0,3003.0,3455.0
360290010001014,669.0,1916.0,2118.0,3003.0,3455.0
360290010002000,669.0,1916.0,2118.0,3002.0,3455.0
360290010002001,669.0,1916.0,2118.0,3002.0,3455.0
360290010002002,669.0,1916.0,2118.0,3003.0,3455.0
360290010002003,669.0,1916.0,2118.0,3002.0,3455.0
360290010002004,669.0,1916.0,2118.0,3002.0,3455.0
360290010003000,669.0,1916.0,2118.0,3003.0,3455.0
360290010003001,669.0,1916.0,2118.0,3003.0,3455.0
360290010003002,669.0,1916.0,2118.0,3003.0,3455.0
360290010003003,669.0,1916.0,2118.0,3003.0,3455.0
360290010003004,669.0,1916.0,2118.0,3003.0,3455.0
360290010003005,669.0,1916.0,2118.0,3003.0,3455.0
360290010003006,669.0,1916.0,2118.0,3003.0,3455.0
360290010003007,669.0,1916.0,2118.0,3003.0,3455.0
360290010003008,669.0,1916.0,2118.0,3003.0,3455.0
360290010003009,669.0,1916.0,2118.0,3003.0,3455.0
360290010003010,669.0,1916.0,2118.0,3003.0,3455.0
360290010004000,669.0,1916.0,2118.0,3003.0,3455.0
360290010004001,669.0,1916.0,2118.0,3003.0,3455.0
360290010004002,669.0,1916.0,2118.0,3003.0,3455.0
360290010004003,669.0,1916.0,2118.0,3003.0,3455.0
360290010004004,669.0,1916.0,2118.0,3003.0,3455.0
360290010004005,669.0,1916.0,2118.0,3003.0,3455.0
360290010004006,669.0,1916.0,2118.0,3003.0,3455.0
360290010004007,669.0,1916.0,2118.0,3003.0,3455.0
360290010004008,669.0,1916.0,2118.0,3003.0,3455.0
360290010005000,669.0,1916.0,2118.0,3002.0,3455.0
360290010005001,669.0,1916.0,2118.0,3002.0,3455.0
360290010005002,669.0,1916.0,2118.0,3002.0,3455.0
360290010005003,669.0,1916.0,2118.0,3002.0,3455.0
360290010005004,669.0,1916.0,2118.0,3002.0,3455.0
360290010005005,669.0,1916.0,2118.0,3002.0,3455.0
360290010005006,669.0,1916.0,2118.0,3002.0,3455.0
360290010005007,669.0,1916.0,2118.0,3002.0,3455.0
360290010005008,669.0,1916.0,2118.0,3002.0,3455.0
360290010005009,669.0,1916.0,2118.0,3002.0,3455.0
360290010005010,669.0,1916.0,2118.0,3002.0,3455.0
360290010005011,669.0,1916.0,2118.0,3002.0,3455.0
360290011001000,669.0,1916.0,2118.0,3002.0,3455.0
360290011001001,669.0,1916.0,2118.0,3002.0,3455.0
360290011001002,669.0,1916.0,2118.0,3002.0,3455.0
360290011001003,669.0,1916.0,2118.0,3002.0,3455.0
360290011001004,669.0,1916.0,2118.0,3002.0,3455.0
360290011001005,669.0,1916.0,2118.0,3002.0,3455.0
360290011001006,669.0,1916.0,2118.0,3002.0,3455.0
360290011001007,669.0,1916.0,2118.0,3003.0,3455.0
360290011001008,669.0,1916.0,2118.0,3003.0,3455.0
360290011001009,669.0,1916.0,2118.0,3003.0,3455.0
360290011001010,669.0,1916.0,2118.0,3002.0,3455.0
360290011002000,669.0,1916.0,2118.0,3003.0,3455.0
360290011002001,669.0,1916.0,2118.0,3003.0,3455.0
360290011002002,669.0,1916.0,2118.0,3003.0,3455.0
360290011002003,669.0,1916.0,2118.0,3003.0,3455.0
360290011002004,669.0,1916.0,2118.0,3003.0,3455.0
360290011002005,669.0,1916.0,2118.0,3003.0,3455.0
360290011003000,669.0,1916.0,2118.0,3002.0,3454.0
360290011003001,669.0,1916.0,2118.0,3003.0,3455.0
360290011003002,669.0,1916.0,2118.0,3003.0,3455.0
360290011003003,669.0,1916.0,2118.0,3002.0,3454.0
360290011003004,669.0,1916.0,2118.0,3002.0,3454.0
360290011003005,669.0,1916.0,2118.0,3003.0,3454.0
360290011003006,669.0,1916.0,2118.0,3003.0,3454.0
360290011003007,669.0,1916.0,2118.0,3003.0,3454.0
360290011003008,669.0,1916.0,2118.0,3003.0,3454.0
360290011003009,669.0,1916.0,2118.0,3003.0,3454.0
360290011003010,669.0,1916.0,2118.0,3003.0,3454.0
360290011003011,669.0,1916.0,2118.0,3003.0,3454.0
360290011003012,669.0,1916.0,2118.0,3003.0,3455.0
360290011003013,669.0,1916.0,2118.0,3003.0,3455.0
360290011003014,669.0,1916.0,2118.0,3003.0,3455.0
360290011003015,669.0,1916.0,2118.0,3003.0,3455.0
360290011003016,669.0,1916.0,2118.0,3003.0,3455.0
360290014031000,679.0,1358.0,2117.0,2715.0,3454.0
360290014031001,679.0,1358.0,2117.0,2715.0,3454.0
360290014031002,679.0,1358.0,2117.0,2715.0,3454.0
360290014031003,679.0,1358.0,2117.0,2715.0,3454.0
360290014031004,679.0,1358.0,2117.0,2715.0,3454.0
360290014031005,679.0,1358.0,2117.0,2715.0,3454.0
360290014031006,679.0,1358.0,2117.0,2715.0,3454.0
360290014031007,679.0,1358.0,2117.0,2715.0,3454.0
360290014032000,679.0,1358.0,2117.0,2715.0,3454.0
360290014032001,679.0,1358.0,2117.0,2715.0,3454.0
360290014032002,679.0,1358.0,2117.0,2715.0,3454.0
360290014032003,324.0,1358.0,2117.0,2715.0,3454.0
360290014032004,324.0,1358.0,2117.0,2715.0,3454.0
360290014032005,679.0,1358.0,2117.0,2715.0,3454.0
360290014032006,679.0,1358.0,2117.0,2715.0,3454.0
360290014032007,324.0,1358.0,2117.0,2715.0,3454.0
360290014032008,679.0,1358.0,2117.0,2715.0,3454.0
360290014032009,679.0,1358.0,2117.0,2715.0,3454.0
360290014032010,679.0,1358.0,2117.0,2715.0,3454.0
360290014032011,679.0,1358.0,2117.0,2715.0,3454.0
360290014032012,324.0,1358.0,2117.0,2715.0,3454.0
360290014041000,679.0,1358.0,2117.0,2715.0,3454.0
360290014041001,679.0,1358.0,2117.0,2715.0,3454.0
360290014041002,679.0,1358.0,2117.0,2715.0,3454.0
360290014041003,679.0,1358.0,2117.0,2715.0,3454.0
360290014042000,679.0,1358.0,2117.0,2715.0,3454.0
360290014042001,324.0,1358.0,2117.0,2715.0,3428.0
360290014042002,679.0,1358.0,2117.0,2715.0,3454.0
360290014042003,324.0,1358.0,2117.0,2715.0,3454.0
360290014042004,679.0,1358.0,2117.0,2715.0,3454.0
360290014042005,679.0,1358.0,2117.0,2715.0,3454.0
360290014042006,679.0,1358.0,2117.0,2715.0,3454.0
360290014042007,679.0,1358.0,2117.0,2715.0,3454.0
360290014042008,679.0,1358.0,2117.0,2715.0,3454.0
360290014042009,324.0,1358.0,2117.0,2715.0,3454.0
360290014042010,324.0,1358.0,2117.0,2715.0,3454.0
360290014042011,324.0,1358.0,2117.0,2715.0,3428.0
360290014042012,679.0,1358.0,2117.0,2715.0,3454.0
360290014042013,679.0,1358.0,2117.0,2715.0,3454.0
360290014042014,324.0,1358.0,2117.0,2715.0,3454.0
360290015001000,679.0,1358.0,2117.0,3002.0,3454.0
360290015001001,679.0,1358.0,2117.0,3002.0,3454.0
360290015001002,679.0,1358.0,2117.0,3002.0,3454.0
360290015001003,679.0,1358.0,2117.0,3002.0,3454.0
360290015001004,679.0,1358.0,2117.0,3002.0,3454.0
360290015001005,679.0,1358.0,2117.0,3002.0,3454.0
360290015001006,679.0,1358.0,2117.0,3002.0,3454.0
360290015001007,679.0,1358.0,2117.0,3002.0,3454.0
360290015001008,679.0,1358.0,2117.0,3002.0,3454.0
360290015001009,679.0,1358.0,2117.0,3002.0,3454.0
360290015001010,679.0,1358.0,2117.0,3002.0,3454.0
360290015001011,679.0,1358.0,2117.0,2715.0,3454.0
360290015001012,679.0,1358.0,2117.0,2715.0,3454.0
360290015001013,679.0,1358.0,2117.0,2715.0,3454.0
360290015001014,679.0,1358.0,2117.0,2715.0,3454.0
360290015001015,679.0,1358.0,2117.0,3003.0,3454.0
360290015001016,679.0,1358.0,2117.0,3003.0,3454.0
360290015001017,679.0,1358.0,2117.0,3003.0,3454.0
360290015001018,679.0,1358.0,2117.0,3003.0,3454.0
360290015001019,679.0,1358.0,2117.0,3003.0,3454.0
360290015001020,679.0,1358.0,2117.0,3002.0,3454.0
360290015001021,679.0,1358.0,2117.0,3002.0,3454.0
360290015001022,679.0,1358.0,2117.0,3002.0,3454.0
360290015001023,679.0,1358.0,2117.0,3002.0,3454.0
360290015001024,679.0,1358.0,2117.0,3002.0,3454.0
360290015001025,679.0,1358.0,2117.0,3002.0,3454.0
360290015001026,679.0,1358.0,2117.0,3002.0,3454.0
360290015001027,679.0,1358.0,2117.0,3003.0,3454.0
360290015001028,679.0,1358.0,2117.0,3002.0,3454.0
