GEOID,District0,District1,District2
01127020100,10527.0,11230.0,15637.0
01127020200,10527.0,11230.0,15637.0
01127020301,10527.0,11230.0,15637.0
01127020302,10527.0,11230.0,15637.0
01127020400,10527.0,11230.0,15637.0
01127020600,10527.0,11230.0,15637.0
01127020700,10527.0,11230.0,15637.0
01127020801,10527.0,11230.0,15638.0
01127020802,10527.0,11230.0,15637.0
01127020900,10527.0,11230.0,15637.0
01127021000,10527.0,11230.0,15637.0
01127021100,10527.0,11230.0,15637.0
01127021200,10527.0,11230.0,15637.0
01127021300,10527.0,11230.0,15637.0
01127021400,10527.0,11230.0,15637.0
01127021500,10527.0,11230.0,15637.0
01127021600,10527.0,11230.0,15637.0
01127021700,10527.0,11230.0,15637.0
01127021800,10527.0,11230.0,15638.0
01127021900,10527.0,11230.0,15638.0
01129043900,10812.0,11229.0,15167.0
01129044000,10812.0,11229.0,15167.0
01129044100,10812.0,11229.0,15167.0
01129044200,10812.0,11229.0,15167.0
01129044300,10812.0,11229.0,15167.0
01131034700,10702.0,11231.0,15637.0
01131034801,10702.0,11231.0,15637.0
01131034802,10702.0,11231.0,15637.0
01131035100,10812.0,11231.0,15637.0
01131035200,10812.0,11231.0,15637.0
01133965501,10527.0,11230.0,15637.0
01133965502,10527.0,11230.0,15637.0
01133965503,10527.0,11230.0,15637.0
01133965601,10527.0,11230.0,15637.0
01133965602,10527.0,11230.0,15637.0
01133965700,10527.0,11230.0,15637.0
01133965800,10527.0,11230.0,15637.0
01133965900,10527.0,11230.0,15637.0
